SNAP_DATE_DAY,z_score_CAT_PYRAMID_NAME_VIP,z_score_CAT_PYRAMID_NAME_Обычный,z_score_DESCRIPTION_Некачественный сервис,z_score_DESCRIPTION_Ошибка в счёте,z_score_DESCRIPTION_Проблема с сетью,z_score_FLAG_LOCAL_GENERAL_0.0,z_score_FLAG_LOCAL_GENERAL_1.0,z_score_FULL_NAME_Поломка оборудования,z_score_FULL_NAME_Технические работы,z_score_SUBCAT_PYRAMID_NAME_Низкий ARPU,z_score_SUBCAT_PYRAMID_NAME_Высокий ARPU
2023-05-03,-1.8737273720615004,-5.7906566303270015,-2.189700339797968,-0.6900652260091823,-3.464099615138916,-4.543438987512201,-2.1688310196430414,-3.6647805509146147,-1.4229821586240856,-5.309938493170436,-5.135521294750496
2023-05-04,-3.577707164000384,-5.275062914195284,-2.0324384398109996,-3.7137286216840217,-4.618799486851888,-4.703025735551648,-4.988463056039126,-3.910578931033432,-3.5556780613302448,-5.774610912599644,-4.684315550157886
2023-05-05,-1.14932063309927,-2.250031076678587,-1.817375765004741,0.29394805465841567,-2.605126768358343,-1.1170026077019777,-3.1593599354914463,-0.6123722481958515,-2.768415881618993,-1.497937667393899,-3.8752843827335504
2023-05-06,-4.913535549121338,-0.5459206440289049,-1.0245174075019354,-3.24107225165151,-1.0058371710452156,-3.174638990310884,-2.577372578953548,-1.8800551572588704,-2.9034605587711386,-2.0315583705498192,-2.6198163580420246
2023-05-07,-4.684317950154197,-3.204006392852632,-4.071384833454177,-1.8231031415539742,-3.927919452820985,-3.9551036999740297,-6.196768553935588,-3.140374419032462,-4.699133875893248,-2.293364388095988,-6.007510933968032
2023-05-08,-1.0245174075019363,-1.570416724052484,1.0245174075019359,-3.1333961708397844,-2.6327380940334386,-2.0115422786954285,-0.7490250134462472,-0.4230124103832458,-5.795450141701544,-1.2756296745312816,-1.8796535503573013
2023-05-09,-5.572779951841337,-2.930243687029948,-3.6159437911833026,-1.5666980854198922,-4.905322005105139,-3.657345697848659,-5.992200107569977,-4.488077949259071,-6.677366467612648,-3.794731992202436,-4.381778060042644
2023-05-10,-2.215646019446475,-2.853567693634813,-2.3503634642691464,-2.6748915908930897,-0.24942315280195637,-3.465036790764779,-2.290097734416091,-0.8116736716745131,-4.9931239714427145,-2.3807253172314353,-2.4945642018615986
2023-05-11,-0.9864304916467787,-4.187090178851831,-1.7008393785418543,0.1445887346428695,-3.5634810032781603,-3.997691898195176,-2.05981878697718,-3.183356307146544,-1.2247441213920485,0.27183003766154484,-5.773499358564849
2023-05-12,-4.505633989949019,-3.8516409710628614,-3.0237144507410743,-3.8231557150827347,-3.535531405934516,-7.409957943269829,-3.3706125605081123,-4.0824812379726385,-4.357635465986369,-2.772666384147757,-4.970955965848378
2023-05-13,-0.6793659897176055,-4.750357197644196,-0.42008384873788907,0.5617687600846859,,-0.4051340314564374,-2.888732026372324,-2.015164152153449,-1.0128350786410953,-0.5744760195775119,-1.5440965353355955
2023-05-14,-3.1403744190324674,-6.074974841606212,-4.20083848737889,-3.7282169743862896,-4.140390356056306,-5.999997000001492,-3.4856836615871987,-3.674711100985702,-5.228506237739771,-3.198949176599555,-4.919347350500523
2023-05-15,-3.5927082933484273,-0.9071142552223992,-1.875029147456152,-1.6771277576151606,-3.2716689061750497,-3.6080250783185135,-2.3363729369949864,-1.9953852224156443,-2.708069638094744,-2.244539635811042,-2.1286621538961628
2023-05-16,-1.1170026077019803,-1.921536922584565,-1.8371161820880755,-0.48837394783832533,-1.8403137597234653,-1.85163934240264,-1.6926534765571235,-2.1392022006284597,-1.636456682429259,-0.9439586267507359,-1.6803353949515556
2023-05-17,-3.7848980957470215,-2.8382162051948816,-1.2702139917779525,-1.9215369225845647,-6.134379199078219,-4.16618852040594,-2.674891590893082,-5.48205621148175,0.1406421231277177,-4.261429880582163,-3.1267413697552975
2023-05-18,-1.737197259931141,-4.260697145199878,-2.937369855986515,-3.9347997390201783,-2.7397965322326154,-2.3145491780033,-5.014263364224867,-3.8430738451691244,-3.023714784074149,-3.6742323641761505,-4.781295482443372
2023-05-19,-5.56262756580811,-0.1946400302042637,-3.6596233985579647,-1.8231031415539705,-0.4190988212688386,-4.193073304643201,-1.281739388923506,-3.829862466850565,-0.44543526429852853,-3.2962199280322997,-2.663000015538081
2023-05-20,-2.064097736639175,-2.5281020017580045,-0.5447044332482971,-2.6726107524586187,-2.7364762805566687,-6.624053312923029,-0.9210515465692956,-0.8798332694116164,-2.6945312200113194,-5.196147922710547,-2.1417977359415934
2023-05-21,-2.345056027316476,-0.361157428822572,-4.242637687121416,0.2786389975920665,-0.3779642730093325,-2.6912537314365865,-0.8291026203192038,-1.7763990790848225,-0.2530196253017279,-6.928197230280729,0.25677621858349375
2023-05-22,-5.433691300730056,0.0857960179952708,0.14458873464286934,-4.684318430153742,-1.9215369225845642,-4.554429391661912,-2.5483729121661893,-1.0205835095527709,-3.6008405587788803,-3.659621523560858,-2.754130005340279
2023-05-23,-0.6371928560222931,-4.057064739772816,-4.623437014261523,-2.5078575234138683,-3.736592057652233,-7.0710628118689876,-3.8174401673934626,-4.628896948576046,-3.897112629530705,-6.736092667656276,-3.606384335684985
2023-05-24,-3.275523864173433,-0.3860563033700225,-1.6627704483929986,-1.7320502075690853,-0.9071142552223979,-4.623437014261512,-0.554700042379118,-1.2060450146748,-2.9629738061328768,-2.8887320263723244,-1.386750105947795
2023-05-25,-1.1759490244148327,0.17496352244370172,0.3396829948588026,-0.40050079910657926,-0.8669209686024053,0.05926953388686634,-0.6446581894021738,-0.43112387263875357,-0.15526469460205014,0.7071065311866362,-1.3938637048744538
2023-05-26,-1.2995391301644121,-2.6709484714875105,-3.955103699974034,-0.5156877848016311,-3.141476397138002,-3.199755823763436,-3.0618612409792614,-3.7947319922024323,-1.7628276267529857,-3.181979390339863,-2.467086397441767
2023-05-27,-3.8196408078800665,-1.7227812673489615,-2.717463958870421,-2.7176141443796125,-3.1013312773894204,-4.431292038892942,-3.0618612409792614,-2.118562936266145,-4.437600339032944,-2.74379189374485,-4.666665111111629
2023-05-28,-2.8301092448844107,-1.7021286944484182,-1.1013771975430928,-2.4308041887386325,-4.232980112663134,-2.3970703255050605,-3.06186124097926,-2.336771505230701,-2.218800169516472,-2.482766525122043,-3.318059114692067
2023-05-29,-1.354487568484259,-0.6017933274713002,-1.4489227874787471,0.9439586267507359,-1.8890729108938238,-0.3925468023790581,-1.4801108130535248,-1.6803353949515536,-0.37796437300925373,-0.14323653029550254,-1.9364909231039988
2023-05-30,-0.9752310493086666,-2.780856128734885,-2.3631997590993765,-2.384157295349035,-1.221578172694002,-3.404403789531588,-1.4245066375638835,-1.9351474126328725,-2.7189801515251046,-2.1099390627874386,-3.2393159677429146
2023-05-31,-2.3237891077248007,-2.6349294255326927,-2.229111980736534,-2.1270393112505115,-2.2275837266772975,-0.4774551009850079,-4.725419372560573,-1.9900153959453755,-3.0385185865713438,-4.159559381686541,-1.0834722864677162
2023-06-01,-2.69453122001132,0.6961072983013216,-0.17817405016390794,-2.204904214527983,-0.25677618012198417,-2.711087292345598,0.43166571686697264,-0.2221079121766433,-1.5508035109066263,-0.17094079650766617,-2.2445396358110408
2023-06-02,-1.7251630650229564,-4.734594595721052,-4.898976485568201,-1.2694903053342932,-4.16898849300706,-1.5491927384831987,-4.550555036501894,-3.323469029169707,-4.6814063340390435,-4.3786132325183935,-3.736592057652241
2023-06-03,-0.8150998847599839,-1.3590040043273388,0.4472133955000475,-3.4999982500008726,-1.4037241230323572,-2.5552023540185185,-0.5987239142044086,-1.5510455047385683,-1.8890729108938258,-1.3881744511040233,-2.1004192436894438
2023-06-04,-4.2165396471891,-2.400016327348838,-4.168988493007063,-5.669462095142791,-1.7386356558429312,-4.071384833454168,-3.1042748415563475,-4.270099794957585,-4.526267269703467,-3.5390489466527866,-5.482056211481758
2023-06-05,-5.131697731781562,-1.1320831732777539,-2.683280373000285,-1.1246361864976682,-3.7413472920293422,-4.47213395500047,-1.1710797446811978,-2.9529260714028136,-6.003566016281637,-4.494690719023243,-2.8024440432391797
2023-06-06,-2.882305383876856,-1.8371167445875547,-0.6440937841461398,-6.236409679654963,-1.4965389168117373,-3.415822043746436,-2.6533542586961043,-1.0088886887019617,-5.398409465056293,-1.2990375431769026,-6.971364623177527
2023-06-07,-3.5390489466527937,-3.3840992830659666,-4.0387076026005895,-2.3622763938086964,-3.5464948715552937,-6.236409679654964,-2.9777489674303945,-5.715473733161692,-2.175720775596492,-3.9038958353574764,-5.824950285210536
2023-06-08,-5.482056211481778,-2.521951908661538,-2.2049042145279825,-4.590218277062804,-3.9048800544508446,-3.685151174341569,-4.7503593322567115,-2.9302436870299435,-5.157264060673165,-5.386522758702031,-2.301172135514363
2023-06-09,-3.6747111009857134,-3.9198291036059616,-4.025585738413753,-2.830108278218729,-1.9999980000019917,-5.478852896705893,-1.8773471668650137,-4.820748096398005,-1.9953852224156492,-0.5447045486327895,-6.251605942610478
2023-06-10,-3.2682265994897852,-5.999997000001492,-2.4537516796312846,-4.0820141485007975,-5.478850334209466,-2.5827560933413314,-6.007510933968044,-3.6927433657441164,-4.539203610402466,-4.200838487378891,-3.808449597222476
2023-06-11,-3.2682265994897852,-3.1746389903108847,-4.600784399308658,-1.4362642374354657,-3.6596215235608067,-0.8017833507374483,-5.278407059021545,-2.867084114819776,-2.6327380940334306,-2.844568198415679,-2.2994412662475328
2023-06-12,-5.413125222742757,-2.2156460194464715,-4.543438279179648,-4.001187565757532,,-4.012401565325758,-3.3746306293179247,-2.3053437615208012,-5.317598278126278,-3.4930891244475912,-3.8894187038267884
2023-06-13,0.4089587596131875,-2.2156460194464724,-3.338088841587826,-1.2686692281670224,-2.853566193637156,0.2786389975920667,-1.9355368288297536,-2.123976186740972,0.0,-1.5562534998947122,-0.28598666939902856
2023-06-14,-2.377780964011619,-0.05111984495164851,-4.031617489879351,-3.1497011639682535,0.3225245687721458,-1.6102345703652672,-0.8798332694116169,0.5648614011492732,-3.5827244861779426,-0.7493072406900465,-1.8898216507606915
2023-06-15,-3.9213801105961634,-3.0199540716354303,-4.64757641545171,-3.1497011639682535,-4.387018579454183,-3.3746306293179233,-3.3027124646928714,-4.052688320135437,-3.362689614522989,-3.921728730118135,-4.629098356006607
2023-06-16,-2.0380979691528163,-0.6506493058929115,-1.5491921384839034,-1.2421171068168948,-2.5258591821099836,-1.4781114674853189,-2.403004373587208,-1.2158064960406312,-2.38633100915501,-4.3993982792730195,0.6841780195176295
2023-06-17,-2.5380744622994778,-2.1286621538961614,-4.554429391661958,-4.232850245147864,-0.3026136381293276,-2.796162730789711,-3.2962199280322846,-2.3302957840778764,-2.4019211532307065,-0.6026572985305506,-3.3840992830659693
2023-06-18,-1.5385036331723694,-2.9034605587711386,1.6279459454235063,-4.526267269703477,-3.6918863851777965,-2.3503634642691424,-3.354390279392048,-1.8057871441128577,-3.5528641662877294,-2.290097734416092,-2.397070325505062
2023-06-19,-3.9056311655405547,-1.2990375431769008,-3.8733886287662744,-0.09078407220804972,-1.3416401865001444,-5.838148682576219,-4.820746112529481,-2.6934830973383987,-6.68152479781645,-2.3145491780033054,-2.520503092427333
2023-06-20,-3.499998250000875,-6.271681584403626,-1.4489227874787487,-3.867948045504883,-3.08865602950951,-5.303384227068835,-6.827396411695133,-4.351544781400301,-5.838148682576241,-3.9056311655405556,-3.6300266835378117
2023-06-21,-2.2677848380571217,-0.7590717486100993,-0.7116832991595992,-0.5477222575053313,0.28743015828094154,0.18079718955916493,-4.604523161375788,-1.0058371710452105,-1.1246361864976713,0.0,-1.6718339855523996
2023-06-22,-1.6627704483929973,-5.560175315413251,-1.3326474730598625,-2.222019890658587,-3.3054468202308307,-3.905631165540548,-4.558419422024778,-3.9048821070792066,-4.864958668366148,-3.9770922775087088,-1.3521610514287115
2023-06-23,-5.474524079826201,-3.303872288868743,-2.498714011987242,-2.3093997434259435,-3.3054468202308307,-2.1337032199271824,-6.500985495760522,-5.629162687099894,-2.4494882427840956,-3.5464948715552977,-5.8320137887798165
2023-06-24,-3.0180068645195726,-0.2648203670332681,-2.887402858296369,-0.22210791217664352,0.461112148116952,-2.492257126011032,-0.33407639614060347,0.04906835029738232,-4.286604424872167,-3.5464948715552977,-0.4672565486747894
2023-06-25,-2.877634452216335,-3.8752867993971956,0.5477222575053317,-4.950673835445885,-3.510318202300203,-3.6300266835378077,-4.186384991716526,-3.4468561174650656,-4.68757286864037,-3.0736288886812577,-4.2869730163674955
2023-06-26,-1.0563281427427809,-2.9398727443702866,-3.8340558025373217,-0.48837394783832455,-1.44892278747875,-2.0959136430175818,-2.90346055877114,-2.9202530995190137,-2.47162933073765,-1.7888535820001907,-2.8673678521003163
2023-06-27,-4.351544781400318,-4.140392156054472,-2.1908890300213266,-4.342993149827841,-4.629098356006627,-7.383118827209319,-4.472133955000474,-4.367419577009147,-5.478850334209489,-4.6111641307138695,-4.083616233081312
2023-06-28,-2.8823053838768518,-1.1547002050460138,-2.064097736639176,0.056136067083569184,-2.5035677561893532,-1.8022532801904043,-2.580196550177166,-0.778302215939806,-4.566547104126567,-4.4064756995012315,-0.41321361339642976
2023-06-29,-1.7703555609139294,-2.8733023532954927,-1.6063479477899258,-3.1997558237634336,-2.3612040837779853,-5.967808027688994,-1.6771277576151578,-2.3065073059094083,-6.6240533129230466,-4.029112547400917,-2.5994730025781507
2023-06-30,-5.317598278126289,-1.6624905478250065,-0.952660493833466,-3.590475122359445,-2.5923291605865697,-3.018006864519566,-6.074974841606213,-2.4379603190389325,-6.609708161935931,-6.897847069921432,-2.119361174790988
2023-07-01,-4.387018579454189,-2.753442993857727,-4.949743968308326,-1.1338929904564148,-3.456438880782081,-4.3510432827609336,-2.0785262733496332,-1.9756855560660258,-4.881524118097454,-6.271681584403643,-2.2984458204471725
2023-07-02,-1.5440965353356,-2.0755892783128744,-2.4393726150064996,-1.71592001639417,-0.5614896492129431,-0.22696025263543915,-4.323334648567237,-2.133703219927181,-1.5066432463263746,-3.6747111009857085,0.2488618978682324
2023-07-03,-1.606348479039395,0.13878623320206934,-3.6080233908209127,-0.921051546569295,0.3026136381293271,-0.8559207286116458,-0.7705039405292609,-0.47745510098500743,-0.7385486731488242,-0.7705039405292613,-0.759736974377438
2023-07-04,-5.2576459913084195,-3.053297130445528,-1.8233677688099195,-4.01406591862672,-4.208136905967498,-3.4426647714324865,-5.349868753767678,-5.739963350396564,-3.6882037583919725,-4.806726919876583,-4.053390588227219
2023-07-05,-1.870828193387106,-0.6257040256347156,-1.7320498075694553,-1.118465092315885,-1.3039297455110561,-2.250031076678587,-0.8017834257373855,-0.40050079910657865,-2.962973806132876,-0.4479514161628182,-2.07275655079801
2023-07-06,-1.7728100208559787,-1.336391795622937,-5.286874912256634,-1.5960416818238041,0.04724554350115871,-1.0205835095527713,-3.0983854769663983,-2.5851420880987996,-2.175215604472274,-3.4016789713692455,-0.6624627449687157
2023-07-07,-1.9957463806813627,-3.9349313982230916,-2.567545314238296,-2.6198163580420233,-3.2599425015799426,-3.5844446917744777,-4.057218822833836,-3.3746306293179194,-3.6107595174596576,-3.010967804136762,-4.057657738549541
2023-07-08,-2.4345073550656613,-2.0911822876142447,-2.100419243689447,-3.4543187870316174,-2.0619285821812956,-3.58272448617794,-3.4551453476786973,-4.0269215491761265,-1.1299896341018343,-3.6008405587788794,-2.6349292969613476
2023-07-09,-1.8935057206066248,-1.9999993333335546,-1.0867493437163098,-2.4308041887386302,-1.7663882305792178,-3.583611329302543,-1.0223968990329675,-0.8238840611169587,-3.9217287301181303,-0.7837054760668343,-2.796936360268478
2023-07-10,0.36147183660717314,-2.984416270800139,-1.0256447790459973,-1.2349929905449797,-1.485491448673609,-0.7705039405292605,-3.3761169288036483,-1.592575988034292,-1.8750291474561482,-3.1746389903108865,0.04813107889497835
2023-07-11,-4.9561965205236245,-1.9727477482171047,-0.9987000179283312,-4.23680506816917,-4.193073304643218,-4.014065918626722,-2.385714121607342,-1.8096058413939986,-5.398409465056288,-3.905631165540551,-2.3102917869589543
2023-07-12,-2.853567693634814,-1.3958012879543669,-0.6123720606960272,-1.5285292551922838,-2.903460558771145,-1.4142130623732718,-2.8917746928573846,-2.7434714970137537,-0.5211235616258828,-3.294719148217897,-1.3458074433825564
2023-07-13,-2.7969356202690636,-5.5384773203641,-3.674232364176163,-2.1213188435607067,-3.105292767042216,-1.8022532801904103,-5.205194447143289,-1.873727372061495,-4.166188520405944,-2.89777231879586,-3.3380903415857985
2023-07-14,-3.3689378952776585,-4.703024052626613,-0.8314105093398567,-5.008025954874464,-2.8301082782187246,-4.323458075815277,-2.227583726677296,-2.6349288469617247,-4.166188520405943,-4.384385566908254,-2.059818786977181
2023-07-15,0.4672565486747896,-4.647576415451673,-1.9972495885770907,0.0,-0.8827342840505403,0.7388111156574834,-5.422172484693639,-3.8752843827335126,0.2167180109574812,-0.5477222575053297,-1.2421175568164013
2023-07-16,-4.370955041473232,-5.3680125963647605,-5.278997703971796,-4.539203610402471,-4.3515447814003005,-4.331797100548039,-5.245600388627182,-6.899589487811723,-4.4648959095590985,-5.266742408933685,-7.348464728352302
2023-07-17,-1.6771277576151593,0.38729818462079946,-3.2863335450319893,-1.4253924013112629,1.6102345703652665,-0.6257040256347166,-0.39084267121941185,0.5698026550255524,-1.511857320608553,-0.06752233857607307,-1.8259326131808067
2023-07-18,-3.728216974386285,-2.293364388095986,-0.9960778820193675,-2.3162626521308,-2.8647306059100477,-1.9908951829458583,-4.453488557930757,-3.7894903672521014,-2.5166826907114506,-2.939872286037306,-4.286972222250589
2023-07-19,-1.2209348695958127,-2.92922369707183,-1.0058371710452176,-1.5440965353355938,-2.2933643880959877,-1.7660497503132961,-3.294719148217897,-3.5736191479063684,-0.5352600830617253,-2.525859182109979,-3.499998250000878
2023-07-20,-2.625009969630999,-3.023714784074147,-1.685670261878929,-4.351544781400311,-1.4142130623732727,-4.023246880538059,-0.794719098449678,-1.2702142270718493,-3.941460611636342,-2.525859182109979,-4.505633200476026
2023-07-21,-2.401921153230714,-2.816985095811546,-3.2863335450319897,-1.4965389168117336,-1.2938724550170864,-1.1686521028913235,-3.9856607629334078,-2.0317305680580775,-2.781516844573874,-2.035399978396919,-4.929500317547978
2023-07-22,-6.035023026271301,-3.1512036665010514,-2.824749708961742,-3.175534979444871,-2.9470357377259515,-4.388539721888993,-2.84211777543908,-4.355195763029495,-2.1286621538961623,-4.814455151205764,-5.560175315413263
2023-07-23,-2.179313870597973,-5.147052760240179,-1.6926534765571297,-5.106482672467938,-1.9215369225845753,-3.4646728081408082,-5.140314112926936,-2.1004192436894416,-4.604526573135459,-3.872980346209729,-8.485275374242825
2023-07-24,-2.430804188738636,-2.209064809779173,-0.3969418724306101,-1.5952794834378823,-5.284173051921881,-2.933681302664464,-3.546494871555296,-5.036527963283307,-0.25958697148599424,-1.3411162280602844,-4.554430491660605
2023-07-25,-6.0579177055729065,-0.23500689465735888,-4.261429880582157,-2.0044583768436195,0.42111723690970837,-2.4967500448208204,-2.6111634756998203,-2.2677859809128282,-1.7713010603639947,-3.3978352641074268,-2.139202200628466
2023-07-26,-4.993123971442751,-3.6229279103736407,-4.214175654697317,-0.216718010957481,-4.491917193703557,-4.604525720195068,-5.48730936164305,-3.1997558237634367,-2.55599224758242,-3.376116928803651,-4.684317950154194
2023-07-27,-5.237225937094677,-3.3857161705193737,-1.5083791152363182,-4.388539721888992,-2.4019211532307105,-5.156513367235548,-6.7344251256528205,-3.658389191659795,-3.4158232812451033,-4.794086038901184,-4.842690843653447
2023-07-28,-5.48205621148178,-1.9666861316259656,-2.7397965322326208,-2.538074462299477,-2.730586503668943,-6.477373418484877,-3.4930884773893656,-2.674891590893078,-3.583611329302546,-3.619757951166872,-3.442663707797118
2023-07-29,-0.9999995000002551,-0.28867505126150345,-0.35561720332119695,0.14598002265319793,-1.2934357122642368,0.408958759613187,-2.3279104869126126,-1.2255933613341525,0.0,0.3712572257607051,-2.165062571961504
2023-07-30,-5.478852896705921,-3.9255861337796607,-4.9193713126098935,-2.5078575234138683,-1.2694903053342936,-5.169840712041767,-4.842690843653443,-5.690235561284859,-3.863568274010216,-3.333332222222592,-5.317598278126284
2023-07-31,-2.853567693634827,-3.77964330152138,-0.38729818462079946,-2.3951853475888107,-4.3817780600426515,-1.5881327826295406,-4.7715657021033735,-1.403724123032357,-4.975005722698087,-2.7260799780253624,-5.174692115858813
2023-08-01,-4.684317950154206,-2.79616273078971,-3.9824553501393267,-0.1381837700532007,-3.48043479153583,-4.427187324236171,-0.8189226637423729,-3.588339175247741,-3.3438100312184953,-1.380235813694505,-6.688326828685515
2023-08-02,-3.7472282964558965,-3.8108220746456203,-1.7188164827191192,-3.1809521621431314,,-2.4046597944743895,-4.472577625054495,-2.4999987500006213,-3.7204218465190695,-2.881950925730941,-4.402496161954655
2023-08-03,-2.730586503668951,-1.6767617128440728,-3.3140381597145248,-0.20701956780275482,-3.829861079352063,-1.456006586223665,-2.2677858380558003,-2.122581571163614,-1.7566196170217967,-1.2680584073216141,-2.4748728591532263
2023-08-04,-4.176982848720691,-2.632738930571093,-2.109631846915764,-3.175534979444883,-3.061860303480107,-2.435770332232513,-3.0093011739943134,-2.999998500000746,-2.7541300053402806,-4.176982848720668,-2.6327389305710955
2023-08-05,-5.356142820879125,0.38729818462079935,0.0,-2.196292730489228,-1.3617610831207352,-1.5066432463263744,-1.0690444676499276,0.0,-1.99089518294586,-4.543436862515144,-0.729768872086399
2023-08-06,-2.9629726243161114,-4.558421240204419,-2.9634766943433126,-1.5278558125142454,-3.454318787031599,-3.5556780613302443,-3.7312536008477077,-4.649848831594709,-3.625305868700973,-4.787545769231665,-3.615943791183303
2023-08-07,-8.315207406217521,-1.3675263720613258,-3.703278684805293,-4.2663394218826625,1.4836130163518655,-2.6186129685473176,-3.1755349794448575,-4.038707602600587,-0.8669209686024065,-0.5855396437693898,-4.409956406607521
2023-08-08,-6.414263805903767,-0.3061861240979257,-0.8468257876420617,0.28347316725704513,-3.023714450741064,-5.880773235203379,1.180193313704282,-0.12483750224104093,-3.0736288886812595,-1.5367514222467729,-1.3735929791072607
2023-08-09,-0.8495901589072673,-3.819640807880061,-0.3908426712194131,-3.535531405934512,-2.77222357324052,-2.196292730489219,-3.7309617914364113,-3.620287564990188,-2.567545314238297,-1.9242802217697232,-4.39939827927302
2023-08-10,-3.533166566439176,-1.6364566824292575,-1.4052955290461255,-2.8284251247476098,-0.7262727315103833,-4.252097508855665,-0.9415128014728099,-1.0847831373549883,-2.9336813026644704,-2.6303449212301775,-0.29394805465841595
2023-08-11,-3.4426637077971103,-2.688274692350866,-3.126741369755299,-2.2677853380563566,-1.3858691232563223,-1.5367514222467742,-3.362471737961212,-2.1337032199271815,-4.1930733046432165,-3.046777017802063,-2.1752156044722772
2023-08-12,-5.20152581161443,-4.543824140788201,-3.2570222601617744,-4.703024052626629,-3.0093011739943116,-5.643802649441577,-2.3763533972618727,-4.140391356055083,-4.702232856401009,-4.105068117105773,-4.301001017043243
2023-08-13,-1.339786951476444,-1.084783137354989,-1.3028089040647102,-3.590660118589231,0.84959047469639,-1.940057160745542,-0.209980201054527,-2.6222478588348865,0.10873201506461792,-1.8700865866815188,0.5191286297468469
2023-08-14,-3.0736288886812546,-4.558421240204422,-2.2220198906585904,-2.672609919126577,-3.8971126295306955,-1.940057160745542,-3.7376475787705803,-4.18709017885182,-4.427187324236177,-0.9122373593568384,-4.326071914557057
2023-08-15,-3.513237862616366,-0.5698026550255528,0.8773381998432613,-5.709009576754912,-1.6228875291335292,-3.407579240634152,0.19464003020426351,-0.499999750000124,-0.3530938227110248,-1.5508035109066254,-0.7229133192665469
2023-08-16,-2.4431409115158735,-4.742872410530665,-3.6197579511668745,-2.4393726150064796,-1.388729506801978,-3.4564388807820774,-2.9202530995190155,-2.5827560933413274,-3.0866594358419754,-3.3027124646928696,-1.8977402944915724
2023-08-17,-3.2614764802486493,-3.503671626631866,-1.9149200652583733,-5.795450141701546,-1.4330897944711747,-4.334318787065129,-1.9149200652583707,-4.346589522940283,-1.8143293837430319,-1.550114623092277,-3.8196408078800648
2023-08-18,-4.899316573742611,-1.589438196899355,-1.7814668929510913,-3.513236662618411,-2.6707582533326413,-3.688069627165787,-3.3857161705193737,-3.031730946458164,-3.0866594358419754,-3.0874836895962967,-2.573069256024768
2023-08-19,-0.8777904014889508,-4.334318787065129,-1.7814668929510913,-2.1239753972681688,-1.8259326131808,-3.8733886287662704,-0.7360252544607337,-2.9034605587711333,-1.5151639203958809,-2.3857141216073394,-2.406553944748911
2023-08-20,-4.38633413530119,-2.8582996803628147,-1.5642315724133753,-4.266339421882626,-5.562624715812354,-0.6687335942209602,-4.69824818180882,-4.65929356793623,-2.127039311250515,-5.092873257500806,-1.6617494619144646
2023-08-21,-3.15322843687392,-2.2147751369099997,-0.8911325239732041,-6.003566016281617,-2.488542636021316,-2.239340922157024,-2.939872561037079,-1.826827480656061,-3.988198708594716,-1.083472286467715,-4.9187784072668155
2023-08-22,-1.2043871216547055,-6.050576318950383,-0.7071062811869089,-3.829861079352067,-3.8516409710627917,-1.4330897944711793,-2.92922369707183,-3.6223069686968605,-0.7543778782839127,-2.354029374143283,-2.0817934980310517
2023-08-23,-1.6329924951890582,0.234215921507687,-0.6818287808931499,-1.6063479477899143,0.7144953703750936,-1.3521610514287123,0.20998020105452705,-0.061046743479790666,-0.7223148576451447,0.40182296238141046,-2.6186129685473256
2023-08-24,-2.041240618986323,-3.576235943023548,-3.0682295140191744,-5.418701625852401,-0.47745510098500776,-2.5552023540185207,-2.077233204532177,-2.9982701575158335,-1.9561183933094797,-3.3840992830659657,-0.6546534564223332
2023-08-25,-2.4494887427835903,-3.889418703826785,-1.3397869514764513,-4.274807976942154,-2.242805815856153,-1.8415780442249188,-3.2609241221477867,-3.37836343155137,-2.716999615866612,-1.4100413679441524,-4.233420656942739
2023-08-26,-2.708069638094748,-2.5205030924273304,-0.54470454863279,-2.7660522203743394,-2.3547330004177316,-4.861546326718524,-1.6795058695022491,-2.1650625719614993,-2.7260799780253655,-1.0810317154238502,-2.5281020017580045
2023-08-27,-3.889418703826798,-2.888732026372319,-3.6556288659797453,-2.3807244547323747,-2.4537525576791275,-6.134379199078183,-2.5985048925637204,-3.4543187870316068,-3.3845218110079602,-2.0588211040960704,-3.7329284680234855
2023-08-28,-5.406656951868553,-4.057218822833832,-4.85803006386366,-3.5132378626163647,-2.4138508845934794,-6.850056772303971,-3.8105104566519863,-3.9799759937538077,-5.813774141500618,-3.997693543354447,-3.3140381597145265
2023-08-29,-2.6707582533326586,-3.979975993753813,-2.471629330737652,-0.8827342840505416,-3.620287564990208,-4.252097508855651,-3.8084495972224763,-6.062172576495563,-3.1304937685003327,-3.997693543354447,-1.6718339855523996
2023-08-30,-0.22323497910078408,-4.956196520523619,-2.4494882427840987,-3.105292767042228,-1.3858691232563303,-1.3735929791072548,-4.750525283476969,-5.398406465061215,-3.261476480248644,0.11757922186336603,-3.886885710794729
2023-08-31,-4.543439695845,0.5291064983851475,-1.3516899601428054,-3.8298610793520806,-2.939871827704494,-5.422077549107585,-0.9258196712013208,-2.3816512345836487,-5.160244341597931,-4.63955250446408,-0.4391548828268913
2023-09-01,-2.6327389305711,-4.504484575401831,-2.8823053838768438,-3.5927068815853804,-5.20448374507762,-4.699133875893242,-5.278407059021535,-6.152437769114888,-5.28417305192188,-2.9302436870299453,-4.574040709800198
2023-09-02,-3.086659435841978,-3.418815930153316,-4.81070010442469,-5.135521294750482,-0.7185753957023533,-3.713728621684012,-4.787547880340028,-5.205194447143276,-5.538477320364127,-3.1338179523588563,-3.600594010322831
